,FXY,CITY,US
,FYM,CITY,US
,FYT,CITY,TD
,FYU,CITY,US
,FYV,CITY,US
,FZO,CITY,GB
,GAA,CITY,CO
,GAB,CITY,US
,GAC,CITY,HN
,GAD,CITY,US
,GAE,CITY,TN
,GAF,CITY,TN
,GAG,CITY,US
,GAH,CITY,AU
,GAI,CITY,US
,GAJ,CITY,JP
,GAK,CITY,US
,GAL,CITY,US
,GAM,CITY,US
,GAN,CITY,MV
,GAO,CITY,CU
,GAP,CITY,PG
,GAQ,CITY,ML
,GAR,CITY,PG
,GAS,CITY,KE
,GAT,CITY,FR
,GAU,CITY,IN
,GAV,CITY,ID
,GAW,CITY,MM
,GAX,CITY,GA
,GAY,CITY,IN
,GAZ,CITY,PG
,GBA,CITY,VU
,GBB,CITY,AZ
,GBC,CITY,PG
,GBD,CITY,US
,GBE,CITY,BW
,GBF,CITY,PG
,GBG,CITY,US
,GBH,CITY,US
,GBI,CITY,BS
,GBJ,CITY,GP
,GBK,CITY,SL
,GBL,CITY,AU
,GBM,CITY,SO
,GBN,CITY,IT
,GBP,CITY,AU
,GBR,CITY,US
,GBS,CITY,NZ
,GBT,CITY,IR
,GBU,CITY,SD
,GBV,CITY,AU
,GBZ,CITY,NZ
,GCA,CITY,CO
,GCC,CITY,US
,GCD,CITY,US
,GCH,CITY,IR
,GCI,CITY,GG
,GCK,CITY,US
,GCM,CITY,KY
,GCN,CITY,US
,GCV,CITY,BR
,GCW,CITY,US
,GCY,CITY,US
,GDA,CITY,CF
,GDD,CITY,AU
,GDE,CITY,ET
,GDG,CITY,RU
,GDH,CITY,US
,GDI,CITY,CF
,GDJ,CITY,CD
,GDL,CITY,MX
,GDM,CITY,US
,GDN,CITY,PL
,GDO,CITY,VE
,GDP,CITY,BR
,GDQ,CITY,ET
,GDT,CITY,TC
,GDV,CITY,US
,GDW,CITY,US
,GDX,CITY,RU
,GDZ,CITY,RU
,GEB,CITY,ID
,GEC,CITY,CY
,GED,CITY,US
,GEE,CITY,AU
,GEF,CITY,SB
,GEG,CITY,US
,GEI,CITY,PG
,GEK,CITY,US
,GEL,CITY,BR
,GEN,CITY,ES
,GEO,CITY,GY
,GER,CITY,CU
,GES,CITY,PH
,GET,CITY,AU
,GEV,CITY,SE
,GEW,CITY,PG
,GEX,CITY,AU
,GEY,CITY,US
,GFB,CITY,US
,GFD,CITY,US
,GFE,CITY,AU
,GFF,CITY,AU
,GFK,CITY,US
,GFL,CITY,US
,GFN,CITY,AU
,GFO,CITY,GY
,GFR,CITY,FR
,GFY,CITY,NA
,GGA,CITY,ES
,GGC,CITY,AO
,GGD,CITY,AU
,GGE,CITY,US
,GGG,CITY,US
,GGL,CITY,CO
,GGM,CITY,KE
,GGN,CITY,CI
,GGO,CITY,CI
,GGR,CITY,SO
,GGS,CITY,AR
,GGT,CITY,BS
,GGW,CITY,US
,GHA,CITY,DZ
,GHB,CITY,BS
,GHC,CITY,BS
,GHE,CITY,PA
,GHF,CITY,DE
,GHM,CITY,US
,GHN,CITY,CN
,GHT,CITY,LY
,GHU,CITY,AR
,GIB,CITY,GI
,GIC,CITY,AU
,GID,CITY,BI
,GIF,CITY,US
,GII,CITY,GN
,GIL,CITY,PK
,GIM,CITY,GA
,GIR,CITY,CO
,GIS,CITY,NZ
,GIT,CITY,TZ
,GIU,CITY,LK
,GIY,CITY,ZA
,GIZ,CITY,SA
,GJA,CITY,HN
,GJL,CITY,DZ
,GJM,CITY,BR
,GJR,CITY,IS
,GJT,CITY,US
,GKA,CITY,PG
,GKD,CITY,TR
,GKE,CITY,DE
,GKH,CITY,NP
,GKL,CITY,AU
,GKN,CITY,US
,GKO,CITY,GA
,GKT,CITY,US
,GLA,CITY,GB
,GLB,CITY,US
,GLC,CITY,ET
,GLD,CITY,US
,GLE,CITY,US
,GLF,CITY,CR
,GLG,CITY,AU
,GLH,CITY,US
,GLI,CITY,AU
,GLK,CITY,SO
,GLL,CITY,NO
,GLM,CITY,AU
,GLN,CITY,MA
,GLO,CITY,GB
,GLP,CITY,PG
,GLQ,CITY,US
,GLR,CITY,US
,GLS,CITY,US
,GLT,CITY,AU
,GLV,CITY,US
,GLW,CITY,US
,GLX,CITY,ID
,GLY,CITY,AU
,GLZ,CITY,NL
,GMA,CITY,CD
,GMB,CITY,ET
,GMC,CITY,CO
,GMD,CITY,MA
,GME,CITY,BY
,GMI,CITY,PG
,GMM,CITY,CG
,GMN,CITY,NZ
,GMO,CITY,NG
,GMR,CITY,PF
,GMS,CITY,BR
,GMT,CITY,US
,GMV,CITY,US
,GMZ,CITY,ES
,GNA,CITY,BY
,GND,CITY,GD
,GNF,CITY,US
,GNG,CITY,US
,GNI,CITY,TW
,GNM,CITY,BR
,GNN,CITY,ET
,GNR,CITY,AR
,GNS,CITY,ID
,GNT,CITY,US
,GNU,CITY,US
,GNV,CITY,US
,GNZ,CITY,BW
,GOA,CITY,IT
,GOB,CITY,ET
,GOC,CITY,PG
,GOE,CITY,PG
,GOG,CITY,NA
,GOH,CITY,GL
,GOI,CITY,IN
,GOJ,CITY,RU
,GOK,CITY,US
,GOL,CITY,US
,GOM,CITY,CD
,GON,CITY,US
,GOO,CITY,AU
,GOP,CITY,IN
,GOQ,CITY,CN
,GOR,CITY,ET
,GOS,CITY,AU
,GOT,CITY,SE
,GOU,CITY,CM
,GOV,CITY,AU
,GOY,CITY,LK
,GOZ,CITY,BG
,GPA,CITY,GR
,GPB,CITY,BR
,GPD,CITY,AU
,GPI,CITY,CO
,GPL,CITY,CR
,GPN,CITY,AU
,GPO,CITY,AR
,GPS,CITY,EC
,GPT,CITY,US
,GPZ,CITY,US
,GQQ,CITY,US
,GRA,CITY,CO
,GRB,CITY,US
,GRC,CITY,LR
,GRD,CITY,US
,GRE,CITY,US
,GRG,CITY,AF
,GRH,CITY,PG
,GRI,CITY,US
,GRJ,CITY,ZA
,GRL,CITY,PG
,GRM,CITY,US
,GRN,CITY,US
,GRO,CITY,ES
,GRP,CITY,BR
,GRQ,CITY,NL
,GRR,CITY,US
,GRS,CITY,IT
,GRT,CITY,PK
,GRV,CITY,RU
,GRW,CITY,PT
,GRX,CITY,ES
,GRY,CITY,IS
,GRZ,CITY,AT
,GSA,CITY,MY
,GSB,CITY,US
,GSC,CITY,AU
,GSH,CITY,US
,GSI,CITY,SB
,GSJ,CITY,GT
,GSL,CITY,CA
,GSM,CITY,IR
,GSN,CITY,AU
,GSO,CITY,US
,GSP,CITY,US
,GSQ,CITY,EG
,GSR,CITY,SO
,GSS,CITY,ZA
,GST,CITY,US
,GSU,CITY,SD
,GSY,CITY,GB
,GTA,CITY,SB
,GTB,CITY,MY
,GTC,CITY,BS
,GTE,CITY,AU
,GTF,CITY,US
,GTG,CITY,US
,GTI,CITY,DE
,GTK,CITY,MY
,GTO,CITY,ID
,GTP,CITY,US
,GTS,CITY,AU
,GTT,CITY,AU
,GTW,CITY,CZ
,GTY,CITY,US
,GTZ,CITY,TZ
,GUA,CITY,GT
,GUB,CITY,MX
,GUC,CITY,US
,GUD,CITY,ML
,GUE,CITY,PG
,GUF,CITY,US
,GUG,CITY,PG
,GUH,CITY,AU
,GUI,CITY,VE
,GUJ,CITY,BR
,GUL,CITY,AU
,GUM,CITY,GU
,GUO,CITY,HN
,GUP,CITY,US
,GUQ,CITY,VE
,GUR,CITY,PG
,GUS,CITY,US
,GUT,CITY,DE
,GUU,CITY,IS
,GUV,CITY,PG
,GUW,CITY,KZ
,GUX,CITY,IN
,GUY,CITY,US
,GVA,CITY,CH
,GVE,CITY,US
,GVI,CITY,PG
,GVL,CITY,US
,GVN,CITY,RU
,GVP,CITY,AU
,GVR,CITY,BR
,GVT,CITY,US
,GVW,CITY,US
,GVX,CITY,SE
,GWA,CITY,MM
,GWD,CITY,PK
,GWE,CITY,ZW
,GWL,CITY,IN
,GWN,CITY,PG
,GWO,CITY,US
,GWS,CITY,US
,GWT,CITY,DE
,GWV,CITY,US
,GWY,CITY,IE
,GXF,CITY,YE
,GXG,CITY,AO
,GXQ,CITY,CL
,GXX,CITY,CM
,GXY,CITY,US
,GYA,CITY,BO
,GYE,CITY,EC
,GYI,CITY,RW
,GYL,CITY,AU
,GYM,CITY,MX
,GYN,CITY,BR
,GYP,CITY,AU
,GYR,CITY,US
,GYS,CITY,CN
,GYU,CITY,CN
,GYY,CITY,US
,GZA,CITY,PS
,GZI,CITY,AF
,GZM,CITY,MT
,GZO,CITY,SB
,GZP,CITY,TR
,GZT,CITY,TR
,GZW,CITY,IR
,HAA,CITY,NO
,HAB,CITY,US
,HAC,CITY,JP
,HAD,CITY,SE
,HAE,CITY,US
,HAF,CITY,US
,HAG,CITY,NL
,HAI,CITY,US
,HAJ,CITY,DE
,HAK,CITY,CN
,HAL,CITY,NA
,HAM,CITY,DE
,HAN,CITY,VN
,HAO,CITY,US
,HAP,CITY,AU
,HAQ,CITY,MV
,HAR,CITY,US
,HAS,CITY,SA
,HAT,CITY,AU
,HAU,CITY,NO
,HAV,CITY,CU
,HAW,CITY,GB
,HAY,CITY,US
,HAZ,CITY,PG
,HBA,CITY,AU
,HBC,CITY,US
,HBD,CITY,PG
,HBG,CITY,US
,HBH,CITY,US
,HBI,CITY,BS
,HBK,CITY,US
,HBN,CITY,VN
,HBO,CITY,US
,HBR,CITY,US
,HBU,CITY,MN
,HBX,CITY,IN
,HCA,CITY,US
,HCB,CITY,US
,HCC,CITY,US
,HCM,CITY,SO
,HCN,CITY,TW
,HCQ,CITY,AU
,HCR,CITY,US
,HCW,CITY,US
,HDA,CITY,US
,HDB,CITY,DE
,HDD,CITY,PK
,HDE,CITY,US
,HDF,CITY,DE
,HDG,CITY,CN
,HDH,CITY,US
,HDM,CITY,IR
,HDN,CITY,US
,HDR,CITY,IR
,HDS,CITY,ZA
,HDY,CITY,TH
,HEA,CITY,AF
,HEB,CITY,MM
,HED,CITY,US
,HEE,CITY,US
,HEH,CITY,MM
,HEI,CITY,DE
,HEK,CITY,CN
,HEL,CITY,FI
,HEO,CITY,PG
,HER,CITY,GR
,HES,CITY,US
,HET,CITY,CN
,HEV,CITY,ES
,HEZ,CITY,US
,HFA,CITY,IL
,HFD,CITY,US
,HFE,CITY,CN
,HFF,CITY,US
,HFN,CITY,IS
,HFS,CITY,SE
,HFT,CITY,NO
,HGA,CITY,SO
,HGD,CITY,AU
,HGH,CITY,CN
,HGI,CITY,SD
,HGL,CITY,DE
,HGN,CITY,TH
,HGO,CITY,CI
,HGR,CITY,US
,HGT,CITY,US
,HGU,CITY,PG
,HGZ,CITY,US
,HHE,CITY,JP
,HHH,CITY,US
,HHI,CITY,US
,HHQ,CITY,TH
,HHR,CITY,US
,HHZ,CITY,PF
,HIA,CITY,CN
,HIB,CITY,US
,HID,CITY,AU
,HIE,CITY,US
,HIG,CITY,AU
,HIH,CITY,AU
,HII,CITY,US
,HIJ,CITY,JP
,HIL,CITY,ET
,HIM,CITY,LK
,HIN,CITY,KR
,HIO,CITY,US
,HIP,CITY,AU
,HIR,CITY,SB
,HIS,CITY,AU
,HIT,CITY,PG
,HJJ,CITY,CN
,HJR,CITY,IN
,HJT,CITY,MN
,HKB,CITY,US
,HKD,CITY,JP
,HKG,CITY,HK
,HKK,CITY,NZ
,HKN,CITY,PG
,HKT,CITY,TH
,HKV,CITY,BG
,HKY,CITY,US
,HLB,CITY,US
,HLC,CITY,US
,HLD,CITY,CN
,HLF,CITY,SE
,HLG,CITY,US
,HLH,CITY,CN
,HLI,CITY,US
,HLL,CITY,AU
,HLM,CITY,US
,HLN,CITY,US
,HLS,CITY,AU
,HLT,CITY,AU
,HLU,CITY,NC
,HLV,CITY,AU
,HLW,CITY,ZA
,HLY,CITY,GB
,HLZ,CITY,NZ
,HMA,CITY,RU
,HMB,CITY,EG
,HME,CITY,DZ
,HMG,CITY,AU
,HMI,CITY,CN
,HMJ,CITY,UA
,HMO,CITY,MX
,HMR,CITY,NO
,HMS,CITY,US
,HMT,CITY,US
,HMV,CITY,SE
,HNA,CITY,JP
,HNB,CITY,US
,HNC,CITY,US
,HNE,CITY,US
,HNG,CITY,NC
,HNH,CITY,US
,HNI,CITY,PG
,HNL,CITY,US
,HNM,CITY,US
,HNN,CITY,PG
,HNS,CITY,US
,HNX,CITY,US
,HNY,CITY,CN
,HOA,CITY,KE
,HOB,CITY,US
,HOC,CITY,PG
,HOD,CITY,YE
,HOE,CITY,LA
,HOF,CITY,SA
,HOG,CITY,CU
,HOH,CITY,AT
,HOI,CITY,PF
,HOK,CITY,AU
,HOL,CITY,US
,HOM,CITY,US
,HON,CITY,US
,HOO,CITY,VN
,HOP,CITY,US
,HOQ,CITY,DE
,HOR,CITY,PT
,HOS,CITY,AR
,HOT,CITY,US
,HOU,CITY,US
,HOV,CITY,NO
,HOW,CITY,PA
,HOX,CITY,MM
,HOY,CITY,GB
,HPA,CITY,TO
,HPB,CITY,US
,HPE,CITY,AU
,HPH,CITY,VN
,HPN,CITY,US
,HPT,CITY,US
,HPY,CITY,US
,HQM,CITY,US
,HRA,CITY,PK
,HRB,CITY,CN
,HRC,CITY,KZ
,HRE,CITY,ZW
,HRG,CITY,EG
,HRI,CITY,LK
,HRJ,CITY,NP
,HRK,CITY,UA
,HRL,CITY,US
,HRM,CITY,DZ
,HRN,CITY,AU
,HRO,CITY,US
,HRR,CITY,CO
,HRS,CITY,ZA
,HRT,CITY,GB
,HRY,CITY,AU
,HRZ,CITY,BR
,HSB,CITY,US
,HSC,CITY,CN
,HSG,CITY,JP
,HSI,CITY,US
,HSK,CITY,ES
,HSL,CITY,US
,HSM,CITY,AU
,HSN,CITY,CN
,HSP,CITY,US
,HSS,CITY,IN
,HST,CITY,US
,HSV,CITY,US
,HSZ,CITY,TW
,HTA,CITY,RU
,HTB,CITY,GP
,HTG,CITY,RU
,HTH,CITY,US
,HTI,CITY,AU
,HTL,CITY,US
,HTM,CITY,MN
,HTN,CITY,CN
,HTO,CITY,US
,HTR,CITY,JP
,HTS,CITY,US
,HTU,CITY,AU
,HTV,CITY,US
,HTW,CITY,US
,HTY,CITY,TR
,HTZ,CITY,CO
,HUB,CITY,AU
,HUC,CITY,PR
,HUD,CITY,US
,HUE,CITY,ET
,HUF,CITY,US
,HUG,CITY,GT
,HUH,CITY,PF
,HUI,CITY,VN
,HUJ,CITY,US
,HUK,CITY,BW
,HUL,CITY,US
,HUM,CITY,US
,HUN,CITY,TW
,HUQ,CITY,LY
,HUS,CITY,US
,HUT,CITY,US
,HUU,CITY,PE
,HUV,CITY,SE
,HUW,CITY,BR
,HUX,CITY,MX
,HUY,CITY,GB
,HUZ,CITY,CN
,HVA,CITY,MG
,HVB,CITY,AU
,HVD,CITY,MN
,HVE,CITY,US
,HVG,CITY,NO
,HVK,CITY,IS
,HVN,CITY,US
,HVR,CITY,US
,HVS,CITY,US
,HVZ,CITY,HU
,HWA,CITY,PG
,HWD,CITY,US
,HWI,CITY,US
,HWK,CITY,AU
,HWN,CITY,ZW
,HWO,CITY,US
,HXX,CITY,AU
,HYA,CITY,US
,HYC,CITY,GB
,HYD,CITY,IN
,HYF,CITY,PG
,HYG,CITY,US
,HYL,CITY,US
,HYN,CITY,CN
,HYR,CITY,US
,HYS,CITY,US
,HYV,CITY,FI
,HZB,CITY,FR
,HZG,CITY,CN
,HZH,CITY,CN
,HZK,CITY,IS
,HZL,CITY,US
,HZP,CITY,CA
,HZV,CITY,ZA
,IAA,CITY,RU
,IAG,CITY,US
,IAM,CITY,DZ
,IAN,CITY,US
,IAO,CITY,PH
,IAQ,CITY,IR
,IAR,CITY,RU
,IAS,CITY,RO
,IAU,CITY,PG
,IBA,CITY,NG
,IBB,CITY,EC
,IBE,CITY,CO
,IBI,CITY,PG
,IBL,CITY,MZ
,IBO,CITY,MZ
,IBP,CITY,PE
,IBR,CITY,JP
,IBZ,CITY,ES
,ICA,CITY,VE
,ICI,CITY,FJ
,ICK,CITY,SR
,ICL,CITY,US
,ICO,CITY,PH
,ICR,CITY,CU
,ICS,CITY,US
,ICT,CITY,US
,ICY,CITY,US
,IDA,CITY,US
,IDB,CITY,SE
,IDC,CITY,MZ
,IDF,CITY,CD
,IDG,CITY,US
,IDH,CITY,US
,IDI,CITY,US
,IDK,CITY,AU
,IDN,CITY,PG
,IDO,CITY,BR
,IDP,CITY,US
,IDR,CITY,IN
,IDY,CITY,FR
,IEG,CITY,PL
,IEJ,CITY,JP
,IES,CITY,DE
,IEV,CITY,UA
,IFA,CITY,US
,IFF,CITY,AU
,IFH,CITY,IR
,IFJ,CITY,IS
,IFL,CITY,AU
,IFN,CITY,IR
,IFO,CITY,UA
,IFP,CITY,US
,IGA,CITY,BS
,IGB,CITY,AR
,IGD,CITY,TR
,IGE,CITY,GA
,IGG,CITY,US
,IGH,CITY,AU
,IGM,CITY,US
,IGN,CITY,PH
,IGO,CITY,CO
,IGR,CITY,AR
,IGS,CITY,DE
,IGT,CITY,RU
,IGU,CITY,BR
,IHA,CITY,JP
,IHC,CITY,MZ
,IHN,CITY,YE
,IHO,CITY,MG
,IHR,CITY,IR
,IHU,CITY,PG
,IIA,CITY,IE
,IIL,CITY,IR
,IIN,CITY,JP
,IIS,CITY,PG
,IJK,CITY,RU
,IJU,CITY,BR
,IJX,CITY,US
,IKB,CITY,US
,IKI,CITY,JP
,IKK,CITY,US
,IKL,CITY,CD
,IKO,CITY,US
,IKP,CITY,AU
,IKS,CITY,RU
,IKT,CITY,RU
,ILA,CITY,ID
,ILB,CITY,BR
,ILD,CITY,ES
,ILE,CITY,US
,ILF,CITY,CA
,ILG,CITY,US
,ILH,CITY,DE
,ILI,CITY,US
,ILK,CITY,MG
,ILL,CITY,US
,ILM,CITY,US
,ILN,CITY,US
,ILO,CITY,PH
,ILP,CITY,NC
,ILQ,CITY,PE
,ILR,CITY,NG
,ILU,CITY,KE
,ILX,CITY,PG
,ILY,CITY,GB
,ILZ,CITY,SK
,IMA,CITY,PG
,IMB,CITY,GY
,IMD,CITY,PG
,IMF,CITY,IN
,IMG,CITY,MZ
,IMI,CITY,MH
,IMK,CITY,NP
,IML,CITY,US
,IMM,CITY,US
,IMN,CITY,PG
,IMO,CITY,CF
,IMP,CITY,BR
,IMT,CITY,US
,INA,CITY,RU
,INB,CITY,BZ
,INC,CITY,CN
,IND,CITY,US
,INE,CITY,MZ
,INF,CITY,DZ
,ING,CITY,AR
,INH,CITY,MZ
,INI,CITY,RS
,INJ,CITY,AU
,INK,CITY,US
,INL,CITY,US
,INM,CITY,AU
,INN,CITY,AT
,INO,CITY,CD
,INQ,CITY,IE
,INS,CITY,US
,INT,CITY,US
,INU,CITY,NR
,INV,CITY,GB
,INW,CITY,US
,INX,CITY,ID
,INY,CITY,ZA
,INZ,CITY,DZ
,IOA,CITY,GR
,IOK,CITY,PG
,IOM,CITY,IM
,ION,CITY,CG
,IOP,CITY,PG
,IOR,CITY,IE
,IOS,CITY,BR
,IOU,CITY,NC
,IOW,CITY,US
,IPA,CITY,VU
,IPC,CITY,CL
,IPE,CITY,PH
,IPG,CITY,BR
,IPH,CITY,MY
,IPI,CITY,CO
,IPL,CITY,US
,IPN,CITY,BR
,IPT,CITY,US
,IPU,CITY,BR
,IPW,CITY,GB
,IQA,CITY,IQ
,IQM,CITY,CN
,IQN,CITY,CN
,IQQ,CITY,CL
,IQT,CITY,PE
,IRA,CITY,SB
,IRB,CITY,US
,IRC,CITY,US
,IRD,CITY,BD
,IRE,CITY,BR
,IRG,CITY,AU
,IRI,CITY,TZ
,IRJ,CITY,AR
,IRK,CITY,US
,IRM,CITY,RU
,IRN,CITY,HN
,IRO,CITY,CF
,IRP,CITY,CD
,IRS,CITY,US
,IRU,CITY,LK
,IRZ,CITY,BR
,ISA,CITY,AU
,ISB,CITY,PK
,ISC,CITY,GB
,ISD,CITY,CO
,ISE,CITY,TR
,ISG,CITY,JP
,ISH,CITY,IT
,ISI,CITY,AU
,ISJ,CITY,MX
,ISK,CITY,IN
,ISL,CITY,US
,ISM,CITY,US
,ISN,CITY,US
,ISO,CITY,US
,ISP,CITY,US
,ISQ,CITY,US
,ISS,CITY,US
,IST,CITY,TR
,ISU,CITY,IQ
,ISW,CITY,US
,ITA,CITY,BR
,ITB,CITY,BR
,ITE,CITY,BR
,ITH,CITY,US
,ITI,CITY,BR
,ITK,CITY,PG
,ITN,CITY,BR
,ITO,CITY,US
,ITP,CITY,BR
,ITQ,CITY,BR
,ITR,CITY,BR
,IUE,CITY,NU
,IUL,CITY,ID
,IUM,CITY,CA
,IUS,CITY,PG
,IVA,CITY,MG
,IVC,CITY,NZ
,IVG,CITY,ME
,IVH,CITY,US
,IVI,CITY,PA
,IVL,CITY,FI
,IVO,CITY,CO
,IVR,CITY,AU
,IVW,CITY,AU
,IWA,CITY,RU
,IWD,CITY,US
,IWJ,CITY,JP
,IWK,CITY,JP
,IWO,CITY,JP
,IXA,CITY,IN
,IXB,CITY,IN
,IXC,CITY,IN
,IXD,CITY,IN
,IXE,CITY,IN
,IXG,CITY,IN
,IXH,CITY,IN
,IXI,CITY,IN
,IXJ,CITY,IN
,IXK,CITY,IN
,IXL,CITY,IN
,IXM,CITY,IN
,IXN,CITY,IN
,IXP,CITY,IN
,IXQ,CITY,IN
,IXR,CITY,IN
,IXS,CITY,IN
,IXT,CITY,IN
,IXU,CITY,IN
,IXV,CITY,IN
,IXW,CITY,IN
,IXY,CITY,IN
,IXZ,CITY,IN
,IYK,CITY,US
,IZM,CITY,TR
,IZO,CITY,JP
,IZT,CITY,MX
,JAA,CITY,AF
,JAB,CITY,AU
,JAC,CITY,US
,JAF,CITY,LK
,JAG,CITY,PK
,JAI,CITY,IN
,JAK,CITY,HT
,JAL,CITY,MX
,JAM,CITY,BG
,JAN,CITY,US
,JAP,CITY,CR
,JAQ,CITY,PG
,JAR,CITY,IR
,JAS,CITY,US
,JAT,CITY,MH
,JAU,CITY,PE
,JAV,CITY,GL
,JAX,CITY,US
,JBK,CITY,US
,JBQ,CITY,DO
,JBR,CITY,US
,JBS,CITY,US
,JCB,CITY,BR
,JCH,CITY,GL
,JCK,CITY,AU
,JCM,CITY,BR
,JCN,CITY,KR
,JCO,CITY,MT
,JCR,CITY,BR
,JCT,CITY,US
,JCU,CITY,ES
,JCY,CITY,US
,JDA,CITY,US
,JDF,CITY,BR
,JDG,CITY,KR
,JDH,CITY,IN
,JDN,CITY,US
,JDO,CITY,BR
,JDR,CITY,BR
,JDY,CITY,US
,JDZ,CITY,CN
,JED,CITY,SA
,JEE,CITY,HT
,JEF,CITY,US
,JEG,CITY,GL
,JEJ,CITY,MH
,JEM,CITY,US
,JEQ,CITY,BR
,JER,CITY,JE
,JFM,CITY,AU
,JFN,CITY,US
,JFR,CITY,GL
,JGA,CITY,IN
,JGB,CITY,IN
,JGD,CITY,CN
,JGE,CITY,KR
,JGN,CITY,CN
,JGO,CITY,GL
,JGR,CITY,GL
,JGS,CITY,CN
,JGX,CITY,US
,JHB,CITY,MY
,JHC,CITY,US
,JHG,CITY,CN
,JHM,CITY,US
,JHS,CITY,GL
,JHW,CITY,US
,JHY,CITY,US
,JIA,CITY,BR
,JIB,CITY,DJ
,JIC,CITY,CN
,JIJ,CITY,ET
,JIK,CITY,GR
,JIL,CITY,CN
,JIM,CITY,ET
,JIN,CITY,UG
,JIP,CITY,EC
,JIQ,CITY,CN
,JIR,CITY,NP
,JIU,CITY,CN
,JIW,CITY,PK
,JJA,CITY,SB
,JJI,CITY,PE
,JJM,CITY,KE
,JJN,CITY,CN
,JJU,CITY,GL
,JKG,CITY,SE
,JKH,CITY,GR
,JKL,CITY,GR
,JKR,CITY,NP
,JKT,CITY,ID
,JKV,CITY,US
,JLA,CITY,US
,JLD,CITY,SE
,JLH,CITY,US
,JLN,CITY,US
,JLR,CITY,IN
,JLS,CITY,BR
,JMB,CITY,AO
,JMC,CITY,US
,JMH,CITY,US
,JMK,CITY,GR
,JMO,CITY,NP
,JMS,CITY,US
,JMU,CITY,CN
,JNA,CITY,BR
,JNB,CITY,ZA
,JNG,CITY,CN
,JNI,CITY,AR
,JNJ,CITY,OM
,JNN,CITY,GL
,JNP,CITY,US
,JNS,CITY,GL
,JNU,CITY,US
,JNX,CITY,GR
,JNZ,CITY,CN
,JOE,CITY,FI
,JOG,CITY,ID
,JOH,CITY,ZA
,JOI,CITY,BR
,JOK,CITY,RU
,JOL,CITY,PH
,JOM,CITY,TZ
,JON,CITY,UM
,JOP,CITY,PG
,JOR,CITY,US
,JOS,CITY,NG
,JOT,CITY,US
,JPA,CITY,BR
,JPD,CITY,US
,JPR,CITY,BR
,JQA,CITY,GL
,JQE,CITY,PA
,JRF,CITY,US
,JRH,CITY,IN
,JRK,CITY,GL
,JRN,CITY,BR
,JRO,CITY,TZ
,JRS,CITY,IL
,JSA,CITY,IN
,JSD,CITY,US
,JSH,CITY,GR
,JSI,CITY,GR
,JSM,CITY,AR
,JSO,CITY,SE
,JSR,CITY,BD
,JST,CITY,US
,JSU,CITY,GL
,JSY,CITY,GR
,JTC,CITY,BR
,JTI,CITY,BR
,JTO,CITY,US
,JTR,CITY,GR
,JTY,CITY,GR
,JUA,CITY,BR
,JUB,CITY,SS
,JUH,CITY,CN
,JUI,CITY,DE
,JUJ,CITY,AR
,JUL,CITY,PE
,JUM,CITY,NP
,JUN,CITY,AU
,JUO,CITY,CO
,JUR,CITY,AU
,JUT,CITY,HN
,JUV,CITY,GL
,JUZ,CITY,CN
,JVA,CITY,MG
,JVI,CITY,US
,JVL,CITY,US
,JWA,CITY,BW
,JWN,CITY,IR
,JXA,CITY,CN
,JXN,CITY,US
,JYR,CITY,IR
,JYV,CITY,FI
,JZH,CITY,CN
,KAA,CITY,ZM
,KAB,CITY,ZW
,KAC,CITY,SY
,KAD,CITY,NG
,KAE,CITY,US
,KAF,CITY,PG
,KAG,CITY,KR
,KAI,CITY,GY
,KAJ,CITY,FI
,KAK,CITY,PG
,KAL,CITY,US
,KAM,CITY,YE
,KAN,CITY,NG
,KAO,CITY,FI
,KAP,CITY,CD
,KAQ,CITY,PG
,KAR,CITY,GY
,KAS,CITY,NA
,KAT,CITY,NZ
,KAU,CITY,FI
,KAV,CITY,VE
,KAW,CITY,MM
,KAX,CITY,AU
,KAY,CITY,FJ
,KAZ,CITY,ID
,KBA,CITY,SL
,KBB,CITY,AU
,KBC,CITY,US
,KBD,CITY,AU
,KBE,CITY,US
,KBF,CITY,ID
,KBG,CITY,UG
,KBH,CITY,PK
,KBI,CITY,CM
,KBJ,CITY,AU
,KBK,CITY,US
,KBL,CITY,AF
,KBM,CITY,PG
,KBN,CITY,CD
,KBO,CITY,CD
,KBQ,CITY,MW
,KBR,CITY,MY
,KBS,CITY,SL
,KBT,CITY,MH
,KBU,CITY,ID
,KBV,CITY,TH
,KBX,CITY,ID
,KBY,CITY,AU
,KBZ,CITY,NZ
,KCA,CITY,CN
,KCB,CITY,SR
,KCC,CITY,US
,KCD,CITY,ID
,KCE,CITY,AU
,KCF,CITY,PK
,KCH,CITY,MY
,KCI,CITY,ID
,KCJ,CITY,PG
,KCK,CITY,RU
,KCL,CITY,US
,KCM,CITY,TR
,KCN,CITY,US
,KCO,CITY,TR
,KCP,CITY,UA
,KCR,CITY,US
,KCS,CITY,AU
,KCT,CITY,LK
,KCU,CITY,UG
,KCZ,CITY,JP
,KDA,CITY,SN
,KDB,CITY,AU
,KDC,CITY,BJ
,KDD,CITY,PK
,KDE,CITY,PG
,KDH,CITY,AF
,KDI,CITY,ID
,KDJ,CITY,GA
,KDL,CITY,EE
,KDM,CITY,MV
,KDN,CITY,GA
,KDO,CITY,MV
,KDP,CITY,PG
,KDQ,CITY,PG
,KDR,CITY,PG
,KDS,CITY,AU
,KDT,CITY,TH
,KDU,CITY,PK
